,date,TICKER,PRC,PRC moving average 20
56,20000323,EWST,7.875,8.0078125
57,20000324,EWST,8.0,8.0
58,20000327,EWST,8.0,7.990625
59,20000328,EWST,7.875,7.971875
60,20000329,EWST,7.875,7.953125
61,20000330,EWST,8.0,7.940625
62,20000331,EWST,8.0,7.934375
63,20000403,EWST,8.0,7.928125
64,20000404,EWST,8.125,7.925
65,20000405,EWST,8.0,7.93125
66,20000406,EWST,8.0,7.95
67,20000407,EWST,8.125,7.959375
68,20000410,EWST,8.125,7.975
69,20000411,EWST,8.03125,7.9828125
70,20000412,EWST,7.875,7.9890625
71,20000413,EWST,8.125,8.0078125
72,20000414,EWST,7.875,7.9890625
73,20000417,EWST,8.125,8.0078125
74,20000418,EWST,7.875,7.9984375
75,20000419,EWST,8.0,7.9953125
76,20000420,EWST,8.125,8.0078125
77,20000424,EWST,8.125,8.0140625
78,20000425,EWST,7.875,8.0078125
79,20000426,EWST,8.25,8.0265625
80,20000427,EWST,8.25,8.0453125
81,20000428,EWST,8.09375,8.05
82,20000501,EWST,8.25,8.0625
83,20000502,EWST,8.125,8.06875
84,20000503,EWST,8.0625,8.065625
85,20000504,EWST,8.25,8.078125
86,20000505,EWST,8.25,8.090625
87,20000508,EWST,8.25,8.096875
88,20000509,EWST,8.0,8.090625
89,20000510,EWST,8.0,8.0890625
90,20000511,EWST,8.125,8.1015625
91,20000512,EWST,8.0,8.0953125
92,20000515,EWST,7.75,8.0890625
93,20000516,EWST,8.0625,8.0859375
94,20000517,EWST,8.0625,8.0953125
95,20000518,EWST,8.0625,8.0984375
96,20000519,EWST,8.0,8.0921875
97,20000522,EWST,8.0625,8.0890625
98,20000523,EWST,8.0,8.0953125
99,20000524,EWST,8.0625,8.0859375
100,20000525,EWST,8.0,8.0734375
101,20000526,EWST,8.0,8.06875
102,20000530,EWST,7.90625,8.0515625
103,20000531,EWST,7.90625,8.040625
104,20000601,EWST,7.875,8.03125
105,20000602,EWST,8.0625,8.021875
106,20000605,EWST,7.9375,8.00625
107,20000606,EWST,7.90625,7.9890625
